timestamp,symbol,close
1757520000,ETH,4386.4
1757523600,BTC,113743.0
1757523600,ETH,4367.5
1757527200,BTC,113610.0
1757527200,ETH,4342.1
1757530800,BTC,113584.0
1757530800,ETH,4323.4
1757534400,BTC,113541.0
1757534400,ETH,4329.9
1757538000,BTC,113809.0
1757538000,ETH,4350.3
1757541600,BTC,113860.0
1757541600,ETH,4346.3
1757545200,BTC,113954.0
1757545200,ETH,4349.4
1757548800,BTC,113884.0
1757548800,ETH,4361.2
1757552400,BTC,113904.0
1757552400,ETH,4367.6
1757556000,BTC,113808.0
1757556000,ETH,4377.9
1757559600,BTC,114408.0
1757559600,ETH,4405.5
1757563200,BTC,114150.0
1757563200,ETH,4412.1
1757566800,BTC,114267.0
1757566800,ETH,4420.8
1757570400,BTC,114317.0
1757570400,ETH,4440.7
1757574000,BTC,114083.0
1757574000,ETH,4442.8
1757577600,BTC,114037.0
1757577600,ETH,4432.9
1757581200,BTC,113879.0
1757581200,ETH,4417.9
1757584800,BTC,114059.0
1757584800,ETH,4429.4
1757588400,BTC,113999.0
1757588400,ETH,4431.7
1757592000,BTC,113978.0
1757592000,ETH,4428.2
1757595600,BTC,114601.0
1757595600,ETH,4438.1
1757599200,BTC,114457.0
1757599200,ETH,4429.2
1757602800,BTC,114167.0
1757602800,ETH,4413.4
1757606400,BTC,114474.0
1757606400,ETH,4419.1
1757610000,BTC,114596.0
1757610000,ETH,4435.2
1757613600,BTC,114319.0
1757613600,ETH,4421.6
1757617200,BTC,114408.0
1757617200,ETH,4425.2
1757620800,BTC,114372.0
1757620800,ETH,4418.0
1757624400,BTC,114473.0
1757624400,ETH,4431.5
1757628000,BTC,115106.0
1757628000,ETH,4455.3
1757631600,BTC,115489.0
1757631600,ETH,4460.0
1757635200,BTC,115859.0
1757635200,ETH,4513.1
1757638800,BTC,115401.0
1757638800,ETH,4498.7
1757642400,BTC,115411.0
1757642400,ETH,4508.9
1757646000,BTC,115212.0
1757646000,ETH,4507.6
1757649600,BTC,115386.0
1757649600,ETH,4523.5
1757653200,BTC,115644.0
1757653200,ETH,4559.8
1757656800,BTC,115341.0
1757656800,ETH,4540.9
1757660400,BTC,115119.0
1757660400,ETH,4527.6
1757664000,BTC,115094.0
1757664000,ETH,4519.5
1757667600,BTC,115083.0
1757667600,ETH,4517.7
1757671200,BTC,115017.0
1757671200,ETH,4518.9
1757674800,BTC,114943.0
1757674800,ETH,4522.3
1757678400,BTC,115116.0
1757678400,ETH,4527.6
1757682000,BTC,115191.0
1757682000,ETH,4541.7
1757685600,BTC,115277.0
1757685600,ETH,4548.8
1757689200,BTC,115128.0
1757689200,ETH,4543.5
1757692800,BTC,115509.0
1757692800,ETH,4576.9
1757696400,BTC,115800.0
1757696400,ETH,4614.0
1757700000,BTC,116450.0
1757700000,ETH,4624.8
1757703600,BTC,116612.0
1757703600,ETH,4660.2
1757707200,BTC,116123.0
1757707200,ETH,4672.5
1757710800,BTC,115854.0
1757710800,ETH,4651.6
1757714400,BTC,116010.0
1757714400,ETH,4696.1
1757718000,BTC,116023.0
1757718000,ETH,4713.5
1757721600,BTC,116206.0
1757721600,ETH,4706.1
1757725200,BTC,115749.0
1757725200,ETH,4701.8
1757728800,BTC,115876.0
1757728800,ETH,4703.6
1757732400,BTC,115960.0
1757732400,ETH,4757.2
1757736000,BTC,115708.0
1757736000,ETH,4743.7
1757739600,BTC,115737.0
1757739600,ETH,4724.2
1757743200,BTC,115755.0
1757743200,ETH,4713.5
1757746800,BTC,115790.0
1757746800,ETH,4713.5
1757750400,BTC,115994.0
1757750400,ETH,4732.1
1757754000,BTC,116055.0
1757754000,ETH,4733.9
1757757600,BTC,115955.0
1757757600,ETH,4720.4
1757761200,BTC,115984.0
1757761200,ETH,4720.7
1757764800,BTC,116024.0
1757764800,ETH,4722.4
1757768400,BTC,115773.0
1757768400,ETH,4687.4
1757772000,BTC,115798.0
1757772000,ETH,4692.6
1757775600,BTC,115775.0
1757775600,ETH,4656.1
1757779200,BTC,115340.0
1757779200,ETH,4625.9
1757782800,BTC,115575.0
1757782800,ETH,4637.6
1757786400,BTC,115642.0
1757786400,ETH,4646.3
1757790000,BTC,115794.0
1757790000,ETH,4640.9
1757793600,BTC,115890.0
1757793600,ETH,4660.9
1757797200,BTC,115878.0
1757797200,ETH,4666.2
1757800800,BTC,115862.0
1757800800,ETH,4661.4
1757804400,BTC,115908.0
1757804400,ETH,4670.4
1757808000,BTC,115923.0
1757808000,ETH,4673.2
1757811600,BTC,115953.0
1757811600,ETH,4676.6
1757815200,BTC,115859.0
1757815200,ETH,4686.4
1757818800,BTC,115669.0
1757818800,ETH,4666.1
1757822400,BTC,115733.0
1757822400,ETH,4661.9
1757826000,BTC,115839.0
1757826000,ETH,4679.4
1757829600,BTC,115722.0
1757829600,ETH,4669.0
1757833200,BTC,115778.0
1757833200,ETH,4652.4
1757836800,BTC,115904.0
1757836800,ETH,4658.4
1757840400,BTC,116034.0
1757840400,ETH,4668.0
1757844000,BTC,116017.0
1757844000,ETH,4661.7
1757847600,BTC,115790.0
1757847600,ETH,4636.2
1757851200,BTC,115788.0
1757851200,ETH,4635.3
1757854800,BTC,115321.0
1757854800,ETH,4615.0
1757858400,BTC,115377.0
1757858400,ETH,4603.4
1757862000,BTC,115205.0
1757862000,ETH,4584.9
1757865600,BTC,115458.0
1757865600,ETH,4599.9
1757869200,BTC,115542.0
1757869200,ETH,4622.9
1757872800,BTC,115376.0
1757872800,ETH,4606.6
1757876400,BTC,115628.0
1757876400,ETH,4618.8
1757880000,BTC,115801.0
1757880000,ETH,4619.8
1757883600,BTC,116060.0
1757883600,ETH,4633.3
1757887200,BTC,115995.0
1757887200,ETH,4632.0
1757890800,BTC,115276.0
1757890800,ETH,4607.9
1757894400,BTC,115078.0
1757894400,ETH,4604.9
1757898000,BTC,115232.0
1757898000,ETH,4622.0
1757901600,BTC,115376.0
1757901600,ETH,4623.8
1757905200,BTC,115458.0
1757905200,ETH,4639.6
1757908800,BTC,116048.0
1757908800,ETH,4644.7
1757912400,BTC,116551.0
1757912400,ETH,4664.0
1757916000,BTC,116125.0
1757916000,ETH,4633.4
1757919600,BTC,115838.0
1757919600,ETH,4601.1
1757923200,BTC,114744.0
1757923200,ETH,4514.0
1757926800,BTC,114879.0
1757926800,ETH,4529.3
1757930400,BTC,114784.0
1757930400,ETH,4532.8
1757934000,BTC,115061.0
1757934000,ETH,4533.1
1757937600,BTC,114719.0
1757937600,ETH,4517.5
1757941200,BTC,114660.0
1757941200,ETH,4517.7
1757944800,BTC,114668.0
1757944800,ETH,4513.4
1757948400,BTC,114867.0
1757948400,ETH,4501.8
1757952000,BTC,114666.0
1757952000,ETH,4497.0
1757955600,BTC,115131.0
1757955600,ETH,4512.0
1757959200,BTC,115310.0
1757959200,ETH,4503.5
1757962800,BTC,115296.0
1757962800,ETH,4497.1
1757966400,BTC,115387.0
1757966400,ETH,4513.2
1757970000,BTC,115500.0
1757970000,ETH,4527.6
1757973600,BTC,115283.0
1757973600,ETH,4516.4
1757977200,BTC,115370.0
1757977200,ETH,4526.4
1757980800,BTC,115102.0
1757980800,ETH,4516.3
1757984400,BTC,115025.0
1757984400,ETH,4520.2
1757988000,BTC,115036.0
1757988000,ETH,4515.9
1757991600,BTC,115301.0
1757991600,ETH,4524.0
1757995200,BTC,115519.0
1757995200,ETH,4521.8
1757998800,BTC,115952.0
1757998800,ETH,4531.1
1758002400,BTC,115771.0
1758002400,ETH,4512.0
1758006000,BTC,115839.0
1758006000,ETH,4515.0
1758009600,BTC,115676.0
1758009600,ETH,4514.2
1758013200,BTC,115479.0
1758013200,ETH,4514.4
1758016800,BTC,115384.0
1758016800,ETH,4499.8
1758020400,BTC,115300.0
1758020400,ETH,4503.2
1758024000,BTC,115431.0
1758024000,ETH,4501.4
1758027600,BTC,115229.0
1758027600,ETH,4474.8
1758031200,BTC,115323.0
1758031200,ETH,4449.5
1758034800,BTC,115938.0
1758034800,ETH,4470.5
1758038400,BTC,116063.0
1758038400,ETH,4464.8
1758042000,BTC,116454.0
1758042000,ETH,4487.3
1758045600,BTC,116406.0
1758045600,ETH,4476.1
1758049200,BTC,116775.0
1758049200,ETH,4492.0
1758052800,BTC,116811.0
1758052800,ETH,4499.9
1758056400,BTC,116784.0
1758056400,ETH,4509.1
1758060000,BTC,116828.0
1758060000,ETH,4522.3
1758063600,BTC,116761.0
1758063600,ETH,4501.5
1758067200,BTC,116514.0
1758067200,ETH,4514.4
1758070800,BTC,116620.0
1758070800,ETH,4514.0
1758074400,BTC,116644.0
1758074400,ETH,4531.8
1758078000,BTC,116306.0
1758078000,ETH,4497.4
1758081600,BTC,116245.0
1758081600,ETH,4477.7
1758085200,BTC,117055.0
1758085200,ETH,4515.3
1758088800,BTC,117169.0
1758088800,ETH,4545.5
1758092400,BTC,117110.0
1758092400,ETH,4543.7
1758096000,BTC,116821.0
1758096000,ETH,4511.5
1758099600,BTC,116516.0
1758099600,ETH,4495.1
1758103200,BTC,116318.0
1758103200,ETH,4484.3
1758106800,BTC,116214.0
1758106800,ETH,4491.8
1758110400,BTC,116166.0
1758110400,ETH,4502.7
1758114000,BTC,116075.0
1758114000,ETH,4496.1
1758117600,BTC,115610.0
1758117600,ETH,4490.5
1758121200,BTC,115870.0
1758121200,ETH,4490.2
1758124800,BTC,115637.0
1758124800,ETH,4486.5
1758128400,BTC,115538.0
1758128400,ETH,4453.5
1758132000,BTC,115289.0
1758132000,ETH,4457.7
1758135600,BTC,115677.0
1758135600,ETH,4519.6
1758139200,BTC,115656.0
1758139200,ETH,4504.0
1758142800,BTC,116084.0
1758142800,ETH,4529.9
1758146400,BTC,116584.0
1758146400,ETH,4587.4
1758150000,BTC,116466.0
1758150000,ETH,4590.8
1758153600,BTC,116364.0
1758153600,ETH,4586.1
1758157200,BTC,116670.0
1758157200,ETH,4619.7
1758160800,BTC,116978.0
1758160800,ETH,4614.6
1758164400,BTC,117604.0
1758164400,ETH,4613.9
1758168000,BTC,117673.0
1758168000,ETH,4611.4
1758171600,BTC,117320.0
1758171600,ETH,4589.5
1758175200,BTC,117134.0
1758175200,ETH,4572.2
1758178800,BTC,117112.0
1758178800,ETH,4575.9
1758182400,BTC,117266.0
1758182400,ETH,4603.5
1758186000,BTC,117322.0
1758186000,ETH,4598.5
1758189600,BTC,117227.0
1758189600,ETH,4575.2
1758193200,BTC,117074.0
1758193200,ETH,4577.3
1758196800,BTC,117139.0
1758196800,ETH,4572.3
1758200400,BTC,117471.0
1758200400,ETH,4590.3
1758204000,BTC,117684.0
1758204000,ETH,4596.7
1758207600,BTC,117635.0
1758207600,ETH,4600.3
1758211200,BTC,117603.0
1758211200,ETH,4621.9
1758214800,BTC,117643.0
1758214800,ETH,4610.7
1758218400,BTC,117854.0
1758218400,ETH,4619.4
1758222000,BTC,117484.0
1758222000,ETH,4588.7
1758225600,BTC,117538.0
1758225600,ETH,4606.4
1758229200,BTC,117291.0
1758229200,ETH,4596.5
1758232800,BTC,117080.0
1758232800,ETH,4592.2
1758236400,BTC,117110.0
1758236400,ETH,4588.9
1758240000,BTC,117488.0
1758240000,ETH,4610.9
1758243600,BTC,117294.0
1758243600,ETH,4609.0
1758247200,BTC,117165.0
1758247200,ETH,4590.1
1758250800,BTC,117025.0
1758250800,ETH,4550.9
1758254400,BTC,117032.0
1758254400,ETH,4560.0
1758258000,BTC,116930.0
1758258000,ETH,4541.8
1758261600,BTC,116719.0
1758261600,ETH,4526.0
1758265200,BTC,116956.0
1758265200,ETH,4540.7
1758268800,BTC,116960.0
1758268800,ETH,4536.4
1758272400,BTC,116522.0
1758272400,ETH,4525.0
1758276000,BTC,116577.0
1758276000,ETH,4530.0
1758279600,BTC,116425.0
1758279600,ETH,4515.4
1758283200,BTC,116199.0
1758283200,ETH,4520.1
1758286800,BTC,116314.0
1758286800,ETH,4530.3
1758290400,BTC,115944.0
1758290400,ETH,4497.8
1758294000,BTC,115926.0
1758294000,ETH,4476.4
1758297600,BTC,116157.0
1758297600,ETH,4483.8
1758301200,BTC,115601.0
1758301200,ETH,4461.8
1758304800,BTC,115477.0
1758304800,ETH,4452.3
1758308400,BTC,115176.0
1758308400,ETH,4443.8
1758312000,BTC,115388.0
1758312000,ETH,4462.1
1758315600,BTC,115513.0
1758315600,ETH,4473.9
1758319200,BTC,115653.0
1758319200,ETH,4471.2
1758322800,BTC,115674.0
1758322800,ETH,4471.4
1758326400,BTC,115765.0
1758326400,ETH,4478.2
1758330000,BTC,115668.0
1758330000,ETH,4468.1
1758333600,BTC,115637.0
1758333600,ETH,4468.0
1758337200,BTC,115462.0
1758337200,ETH,4467.3
1758340800,BTC,115589.0
1758340800,ETH,4476.4
1758344400,BTC,115739.0
1758344400,ETH,4479.6
1758348000,BTC,115713.0
1758348000,ETH,4473.9
1758351600,BTC,115986.0
1758351600,ETH,4484.1
1758355200,BTC,115710.0
1758355200,ETH,4466.3
1758358800,BTC,115690.0
1758358800,ETH,4466.3
1758362400,BTC,115760.0
1758362400,ETH,4464.0
1758366000,BTC,115910.0
1758366000,ETH,4470.3
1758369600,BTC,115903.0
1758369600,ETH,4466.1
1758373200,BTC,115924.0
1758373200,ETH,4468.6
1758376800,BTC,115982.0
1758376800,ETH,4488.2
1758380400,BTC,116000.0
1758380400,ETH,4498.5
1758384000,BTC,116053.0
1758384000,ETH,4502.9
1758387600,BTC,115817.0
1758387600,ETH,4486.9
1758391200,BTC,115698.0
1758391200,ETH,4475.3
1758394800,BTC,115698.0
1758394800,ETH,4480.6
1758398400,BTC,115724.0
1758398400,ETH,4484.5
1758402000,BTC,115795.0
1758402000,ETH,4492.1
1758405600,BTC,115781.0
1758405600,ETH,4494.7
1758409200,BTC,115686.0
1758409200,ETH,4480.6
1758412800,BTC,115664.0
1758412800,ETH,4488.0
1758416400,BTC,115500.0
1758416400,ETH,4481.3
1758420000,BTC,115695.0
1758420000,ETH,4479.1
1758423600,BTC,115671.0
1758423600,ETH,4478.5
1758427200,BTC,115496.0
1758427200,ETH,4472.0
1758430800,BTC,115686.0
1758430800,ETH,4478.2
1758434400,BTC,115699.0
1758434400,ETH,4485.3
1758438000,BTC,115842.0
1758438000,ETH,4478.0
1758441600,BTC,115638.0
1758441600,ETH,4469.6
1758445200,BTC,115671.0
1758445200,ETH,4467.3
1758448800,BTC,115502.0
1758448800,ETH,4458.9
1758452400,BTC,115594.0
1758452400,ETH,4461.3
1758456000,BTC,115662.0
1758456000,ETH,4468.5
1758459600,BTC,115641.0
1758459600,ETH,4476.8
1758463200,BTC,115505.0
1758463200,ETH,4473.6
1758466800,BTC,115538.0
1758466800,ETH,4483.8
1758470400,BTC,115500.0
1758470400,ETH,4487.1
